pp[36,8]	1064001	1066000
pp[36,9]	1066001	1068000
pp[36,10]	1068001	1070000
pp[36,11]	1070001	1072000
pp[36,12]	1072001	1074000
pp[36,13]	1074001	1076000
pp[36,14]	1076001	1078000
pp[36,15]	1078001	1080000
pp[37,1]	1080001	1082000
pp[37,2]	1082001	1084000
pp[37,3]	1084001	1086000
pp[37,4]	1086001	1088000
pp[37,5]	1088001	1090000
pp[37,6]	1090001	1092000
pp[37,7]	1092001	1094000
pp[37,8]	1094001	1096000
pp[37,9]	1096001	1098000
pp[37,10]	1098001	1100000
pp[37,11]	1100001	1102000
pp[37,12]	1102001	1104000
pp[37,13]	1104001	1106000
pp[37,14]	1106001	1108000
pp[37,15]	1108001	1110000
pp[38,1]	1110001	1112000
pp[38,2]	1112001	1114000
pp[38,3]	1114001	1116000
pp[38,4]	1116001	1118000
pp[38,5]	1118001	1120000
pp[38,6]	1120001	1122000
pp[38,7]	1122001	1124000
pp[38,8]	1124001	1126000
pp[38,9]	1126001	1128000
pp[38,10]	1128001	1130000
pp[38,11]	1130001	1132000
pp[38,12]	1132001	1134000
pp[38,13]	1134001	1136000
pp[38,14]	1136001	1138000
pp[38,15]	1138001	1140000
pp[39,1]	1140001	1142000
pp[39,2]	1142001	1144000
pp[39,3]	1144001	1146000
pp[39,4]	1146001	1148000
pp[39,5]	1148001	1150000
pp[39,6]	1150001	1152000
pp[39,7]	1152001	1154000
pp[39,8]	1154001	1156000
pp[39,9]	1156001	1158000
pp[39,10]	1158001	1160000
pp[39,11]	1160001	1162000
pp[39,12]	1162001	1164000
pp[39,13]	1164001	1166000
pp[39,14]	1166001	1168000
pp[39,15]	1168001	1170000
pp[40,1]	1170001	1172000
pp[40,2]	1172001	1174000
pp[40,3]	1174001	1176000
pp[40,4]	1176001	1178000
pp[40,5]	1178001	1180000
pp[40,6]	1180001	1182000
pp[40,7]	1182001	1184000
pp[40,8]	1184001	1186000
pp[40,9]	1186001	1188000
pp[40,10]	1188001	1190000
pp[40,11]	1190001	1192000
pp[40,12]	1192001	1194000
pp[40,13]	1194001	1196000
pp[40,14]	1196001	1198000
pp[40,15]	1198001	1200000
pp[41,1]	1200001	1202000
pp[41,2]	1202001	1204000
pp[41,3]	1204001	1206000
pp[41,4]	1206001	1208000
pp[41,5]	1208001	1210000
pp[41,6]	1210001	1212000
pp[41,7]	1212001	1214000
pp[41,8]	1214001	1216000
pp[41,9]	1216001	1218000
pp[41,10]	1218001	1220000
pp[41,11]	1220001	1222000
pp[41,12]	1222001	1224000
pp[41,13]	1224001	1226000
pp[41,14]	1226001	1228000
pp[41,15]	1228001	1230000
pp[42,1]	1230001	1232000
pp[42,2]	1232001	1234000
pp[42,3]	1234001	1236000
pp[42,4]	1236001	1238000
pp[42,5]	1238001	1240000
pp[42,6]	1240001	1242000
pp[42,7]	1242001	1244000
pp[42,8]	1244001	1246000
pp[42,9]	1246001	1248000
pp[42,10]	1248001	1250000
pp[42,11]	1250001	1252000
pp[42,12]	1252001	1254000
pp[42,13]	1254001	1256000
pp[42,14]	1256001	1258000
pp[42,15]	1258001	1260000
pp[43,1]	1260001	1262000
pp[43,2]	1262001	1264000
pp[43,3]	1264001	1266000
pp[43,4]	1266001	1268000
pp[43,5]	1268001	1270000
pp[43,6]	1270001	1272000
pp[43,7]	1272001	1274000
pp[43,8]	1274001	1276000
pp[43,9]	1276001	1278000
pp[43,10]	1278001	1280000
pp[43,11]	1280001	1282000
pp[43,12]	1282001	1284000
pp[43,13]	1284001	1286000
pp[43,14]	1286001	1288000
pp[43,15]	1288001	1290000
pp[44,1]	1290001	1292000
pp[44,2]	1292001	1294000
pp[44,3]	1294001	1296000
pp[44,4]	1296001	1298000
pp[44,5]	1298001	1300000
pp[44,6]	1300001	1302000
pp[44,7]	1302001	1304000
pp[44,8]	1304001	1306000
pp[44,9]	1306001	1308000
pp[44,10]	1308001	1310000
pp[44,11]	1310001	1312000
pp[44,12]	1312001	1314000
pp[44,13]	1314001	1316000
pp[44,14]	1316001	1318000
pp[44,15]	1318001	1320000
pp[45,1]	1320001	1322000
pp[45,2]	1322001	1324000
pp[45,3]	1324001	1326000
pp[45,4]	1326001	1328000
pp[45,5]	1328001	1330000
pp[45,6]	1330001	1332000
pp[45,7]	1332001	1334000
pp[45,8]	1334001	1336000
pp[45,9]	1336001	1338000
pp[45,10]	1338001	1340000
pp[45,11]	1340001	1342000
pp[45,12]	1342001	1344000
pp[45,13]	1344001	1346000
pp[45,14]	1346001	1348000
pp[45,15]	1348001	1350000
pp[46,1]	1350001	1352000
pp[46,2]	1352001	1354000
pp[46,3]	1354001	1356000
pp[46,4]	1356001	1358000
pp[46,5]	1358001	1360000
pp[46,6]	1360001	1362000
pp[46,7]	1362001	1364000
pp[46,8]	1364001	1366000
pp[46,9]	1366001	1368000
pp[46,10]	1368001	1370000
pp[46,11]	1370001	1372000
pp[46,12]	1372001	1374000
pp[46,13]	1374001	1376000
pp[46,14]	1376001	1378000
pp[46,15]	1378001	1380000
pp[47,1]	1380001	1382000
pp[47,2]	1382001	1384000
pp[47,3]	1384001	1386000
pp[47,4]	1386001	1388000
pp[47,5]	1388001	1390000
pp[47,6]	1390001	1392000
pp[47,7]	1392001	1394000
pp[47,8]	1394001	1396000
pp[47,9]	1396001	1398000
pp[47,10]	1398001	1400000
pp[47,11]	1400001	1402000
pp[47,12]	1402001	1404000
pp[47,13]	1404001	1406000
pp[47,14]	1406001	1408000
pp[47,15]	1408001	1410000
pp[48,1]	1410001	1412000
pp[48,2]	1412001	1414000
pp[48,3]	1414001	1416000
pp[48,4]	1416001	1418000
pp[48,5]	1418001	1420000
pp[48,6]	1420001	1422000
pp[48,7]	1422001	1424000
pp[48,8]	1424001	1426000
pp[48,9]	1426001	1428000
pp[48,10]	1428001	1430000
pp[48,11]	1430001	1432000
pp[48,12]	1432001	1434000
pp[48,13]	1434001	1436000
pp[48,14]	1436001	1438000
pp[48,15]	1438001	1440000
pp[49,1]	1440001	1442000
pp[49,2]	1442001	1444000
pp[49,3]	1444001	1446000
pp[49,4]	1446001	1448000
pp[49,5]	1448001	1450000
pp[49,6]	1450001	1452000
pp[49,7]	1452001	1454000
pp[49,8]	1454001	1456000
pp[49,9]	1456001	1458000
